0,-3.48992829990805e-09
0.927777770000002,0.00159627996436876
0.93333333,0.00222950737187821
0.94722222,0.00231683793321376
0.988888890000002,0.00241230099775494
1.1,0.00252241028001759
1.35277777,0.0026359211584539
1.77222222,0.00275153913021491
2.325,0.00285589065427399
2.98888889,0.0029466361301662
3.75,0.00302115302964387
4.59722222,0.00309422308938115
5.49166666,0.00315350270437285
6.86111111,0.00323031055292232
7.78055555,0.00327432960658899
8.85555555,0.00331892073421136
10.02777777,0.00336252465000757
11.45,0.00340942601553306
12.45277777,0.00343927820038556
13.55555555,0.00346960556168172
14.65,0.00349750285993029
15.77777777,0.00352428833577263
16.88888889,0.00354899693327213
18.00555555,0.00357235831635446
19.11944444,0.00359436949164005
20.23055555,0.00361518270224507
21.33888889,0.00363492782207164
22.43888889,0.00365361800326203
23.51111111,0.00367104731615532
24.56944444,0.00368783036516708
25.62777777,0.00370434947504972
