0,4.50451974540406e-06
0.0611111199999996,0.000109704086868318
0.0666666699999965,0.00116751473325802
0.0805555600000005,0.00133165291875035
0.108333340000001,0.00148999847748661
0.163888890000003,0.00169093132711672
0.274999999999999,0.00198923102668536
0.466666670000002,0.0024192570618581
0.777777780000001,0.00304944109584551
1.26388889,0.00439855797905784
1.91111112,0.00466014036129457
2.65,0.00484764477443793
3.43611112,0.00499075023949767
4.33055556,0.00511990942799855
5.35555556,0.00523862505402111
6.48055556,0.00534484592486043
7.49722223,0.00542918254828575
8.55277778,0.00550469837555699
9.62222223,0.00557296878066565
10.71666667,0.00563600827495597
11.83611112,0.00569529160350351
12.95277778,0.00574910501447891
14.06944445,0.00579893851981753
15.18611112,0.00584530509292904
16.31111112,0.00588903808212483
17.43611112,0.00593014079025563
18.55833334,0.00596885222915377
19.66111112,0.00600491630587413
20.76666667,0.00603931394444665
21.86944445,0.0060720497488134
22.99444445,0.00610397883924988
24.11111112,0.00613449310311374
25.21388889,0.00616379411255379
